Product ID,Time To Sell,Customer,Returned (YES/NO)
3373,95667.2776,46,NO
3374,2418.526318,8,YES
3375,2596.238058,17,YES
3376,3160.649955,31,YES
3377,144636.6328,9,NO
3378,11098.73795,33,NO
3379,15322.61921,4,NO
3380,3659.668702,15,NO
3381,16586.48987,18,NO
3382,217292.4683,15,NO
3383,9295.097647,45,NO
3384,2499.145554,14,NO
3385,52774.4446,9,YES
3386,38632.68989,15,YES
3387,19470.03351,43,YES
3388,19741.8171,7,YES
3389,55809.78452,41,YES
3390,34075.09578,29,NO
3391,22496.36907,28,YES
3392,7929.816325,35,YES
3393,6209.775613,32,YES
3394,32461.78336,25,YES
3395,265608.0005,22,NO
3396,25734.03588,14,NO
3397,55203.8849,3,NO
3398,1759.936712,49,NO
3399,23520.55209,29,NO
3400,20010.88438,45,NO
3401,417.9259086,36,NO
3402,81941.68808,12,NO
3403,5184.660793,36,NO
3404,14090.49938,39,NO
3405,27137.53664,43,NO
3406,5791.83679,36,NO
3407,128040.2349,3,NO
3408,25514.27673,16,NO
3409,30.31795236,45,NO
3410,20295.42705,19,NO
3411,21013.20778,31,NO
3412,1808.891437,6,NO
3413,2214.785464,6,NO
3414,3021.882329,17,NO
3415,48005.24488,37,NO
3416,1437.73202,16,NO
3417,4920.680142,24,NO
3418,5097.315014,29,NO
3419,10224.66034,11,NO
3420,80307.55679,39,NO
3421,3905.896633,4,NO
3422,119073.1307,8,NO
3423,55387.43056,47,NO
3424,43169.07135,11,NO
3425,23174.18166,41,NO
3426,23827.03323,49,NO
3427,15764.24588,8,NO
3428,2403.359703,40,NO
3429,22302.62354,48,NO
3430,7707.333431,42,NO
3431,181854.6708,22,NO
3432,900.6035688,21,NO
3433,4910.406363,7,NO
3434,33844.14495,11,NO
3435,240972.1405,30,NO
3436,31966.44183,43,NO
3437,42343.55289,49,NO
3438,35621.47156,21,NO
3439,13057.86885,18,NO
3440,32529.90829,18,NO
3441,13266.84172,6,NO
3442,22137.02153,16,NO
3443,2991.705302,39,NO
3444,108710.6788,12,YES
3445,42415.06501,18,NO
3446,161634.2802,43,NO
3447,39042.2523,39,NO
3448,1885.196893,48,NO
3449,4338.49911,34,NO
3450,2983.615585,5,NO
3451,267.9573353,46,NO
3452,28358.9762,20,NO
3453,34486.89995,36,NO
3454,15526.10904,48,NO
3455,2673.336619,16,NO
3456,37950.03407,29,NO
3457,172197.5396,5,NO
3458,111581.4003,48,NO
3459,15476.15746,32,NO
3460,4693.686566,38,NO
3461,62301.14696,16,NO
3462,5711.255236,31,NO
3463,102496.7371,21,NO
3464,10883.20158,44,NO
3465,6780.129313,39,NO
3466,12294.18843,45,NO
3467,65442.48768,5,NO
3468,9623.492383,33,NO
3470,27283.79685,9,YES
3471,12618.57981,44,NO
3472,6525.441331,13,YES
3473,14358.90979,25,YES
3474,32216.82038,14,NO
3475,25678.81461,30,NO
3476,64476.60125,37,YES
3477,53329.33385,46,YES
3478,33863.19388,23,YES
3479,102283.3088,18,YES
3480,48493.31422,37,YES
3481,51077.37712,1,NO
3482,275860.3716,43,YES
3483,3973.084455,15,NO
3484,3103.515185,35,NO
3485,21826.849,33,NO
3486,15155.04446,35,NO
3487,11744.82836,28,NO
3488,9381.921016,29,NO
3489,5576.66507,5,YES
3490,18362.27646,25,NO
3491,98178.194,33,YES
3492,62464.55088,4,YES
3493,6118.729431,26,NO
3494,28441.08788,34,YES
3495,48339.42619,8,NO
3496,18530.84242,48,YES
3497,6905.194512,16,YES
3498,72931.31086,44,YES
3499,5657.224548,19,YES
3500,46156.57003,41,NO
3501,18266.11614,14,NO
3502,28814.96819,36,YES
3503,1206.158953,31,NO
3504,1184.175877,29,NO
3505,16215.20321,38,YES
3506,8685.294188,41,NO
3507,18439.02687,5,YES
3508,29097.49499,20,YES
3509,10149.20137,33,YES
3510,209160.7513,8,YES
3511,465.6293462,9,NO
3512,10684.03675,32,NO
3513,198187.4508,5,NO
3514,395.6794151,19,NO
3515,5621.400951,3,NO
3516,10689.79573,10,NO
3517,73667.986,34,NO
3518,12367.81456,3,NO
3519,4483.242377,20,NO
3520,4267.024335,49,NO
3521,1712.726753,6,NO
3522,46921.39793,17,NO
3523,64942.23005,33,YES
3524,55577.06866,20,NO
3525,163926.1284,16,NO
3526,16912.84099,43,NO
3527,4414.073497,39,NO
3528,21803.00523,5,NO
3529,1704.004301,32,NO
3530,16311.80657,30,NO
3531,4465.581233,15,NO
3532,59204.64481,45,NO
3533,36963.20359,28,NO
3534,55159.82284,10,NO
3535,9172.523523,1,NO
3536,46991.11853,13,NO
3537,15723.51192,44,NO
3538,123745.7774,28,NO
3539,14963.82864,41,NO
3540,14044.2318,29,NO
3541,64132.89777,41,NO
3542,13992.31502,36,NO
3543,37677.17383,36,NO
3544,1263.961901,25,NO
3545,24827.68651,16,NO
3546,35246.64376,14,NO
3547,6439.785298,4,NO
3548,15823.92147,45,NO
3549,79809.07349,10,YES
3550,13705.89876,23,NO
3551,491.5288865,29,NO
3552,40416.397,3,NO
3553,45232.02211,9,NO
3554,103142.7101,11,NO
3555,1197.511728,36,NO
3556,110160.214,16,NO
3557,43568.35906,14,NO
3558,2717.265111,13,NO
3559,7797.467573,12,NO
3560,53310.91358,36,NO
3561,1935.282922,20,NO
3562,19913.02154,20,NO
3564,93791.69463,40,NO
3565,2990.946381,31,NO
3566,19648.3786,29,NO
3567,10120.48932,13,NO
3568,16811.38671,24,NO
3569,68775.09936,12,NO
3570,11163.79436,25,NO
3571,17252.18166,8,NO
3572,48145.28115,33,NO
3573,6898.019204,32,NO
3574,19906.7339,33,NO
3575,2762.977803,30,NO
3576,6585.42021,5,NO
3577,30094.11303,2,NO
3578,4203.919635,29,NO
3579,20988.73436,47,NO
3581,180983.0964,38,NO
3582,12952.778,28,NO
3583,2622.968662,40,NO
3584,56336.98904,25,NO
3585,34141.35569,23,NO
3586,10777.73229,15,NO
3587,74242.01871,29,NO
3588,12678.26022,23,NO
3589,6544.670463,3,NO
3590,33431.54998,49,NO
3591,26222.34446,46,NO
3592,26789.48395,16,NO
3593,479.9557681,47,NO
3594,38756.61009,13,NO
3595,4419.704868,15,NO
3596,29964.66569,6,NO
3597,90302.13136,12,YES
3598,4927.849168,3,NO
3599,2750.734561,8,NO
3600,10037.97641,5,NO
3601,38756.81003,46,NO
3602,159038.0566,41,NO
3603,73055.33018,21,NO
3604,10714.89464,44,NO
3605,25897.79907,2,NO
3606,79507.64062,49,NO
3607,81797.58858,37,NO
3608,18910.55589,5,NO
3609,9230.420302,6,NO
3610,1643.750085,47,NO
3611,48857.18433,42,NO
3612,2103.444678,32,NO
3613,3545.739358,38,YES
3614,109375.785,48,NO
3615,36246.91475,30,YES
3616,32046.07154,47,NO
3617,19525.25609,3,YES
3618,7436.555488,28,YES
3619,183463.8097,18,NO
3620,78481.47886,39,NO
3621,11392.34746,13,YES
3622,25983.99924,20,NO
3623,42462.63059,43,NO
3624,19302.62645,13,NO
3625,29414.15337,15,NO
3626,7491.054694,4,YES
3627,61716.6826,41,YES
3628,21869.5084,2,YES
3629,150088.1374,27,YES
3630,41041.0578,2,NO
3631,33791.68247,20,YES
3632,2332.117192,16,NO
3633,35690.46494,27,NO
3634,27750.2456,30,NO
3635,4149.516451,16,NO
3636,21847.03679,49,NO
3637,11140.19404,19,NO
3638,47152.60335,17,NO
3639,1769.876774,15,YES
3640,103592.3082,36,NO
3641,27465.07911,22,NO
3642,215368.3248,38,NO
3643,24559.99276,4,NO
3644,1937.197694,7,YES
3645,8628.068326,29,NO
3646,3948.118549,9,NO
3647,23542.98167,47,YES
3648,14577.53066,6,NO
3649,78789.81551,34,NO
3650,39713.78418,18,NO
3651,3603.478108,12,NO
3652,33615.2819,37,NO
3653,11583.63293,11,NO
3654,13482.86,3,NO
3655,11736.44648,20,NO
3656,28779.244,16,NO
3657,5294.996725,2,NO
3658,16504.29501,7,NO
3659,29899.67851,9,NO
3660,4532.59483,32,NO
3661,244944.4614,17,NO
3663,12436.61005,2,NO
3664,28180.48306,25,NO
3665,11175.95237,14,NO
3666,27540.96785,47,NO
3667,174399.9149,27,NO
3668,93257.06797,47,NO
3669,2702.787977,30,NO
3670,1976.978441,29,NO
3671,52663.07224,25,NO
3672,91482.08649,32,NO
3673,30571.03654,15,NO
3674,25017.29642,31,NO
3675,136916.1797,44,NO
3676,15822.22904,6,NO
3677,162137.5124,3,NO
3678,247.2384741,24,NO
3679,104.7590785,22,NO
3680,102825.971,3,YES
3681,18033.94502,20,NO
3682,2991.627911,36,YES
3683,18905.59117,6,NO
3685,7078.612843,35,NO
3686,6735.018184,23,NO
3687,13377.79559,18,NO
3688,168063.5107,11,NO
3689,1139.490141,37,NO
3690,23835.7597,29,NO
3691,223.8192439,24,NO
3692,39284.90898,45,NO
3693,26631.02967,47,NO
3694,23786.46933,3,NO
3695,5690.77985,19,NO
3696,236418.9606,49,NO
3697,16180.20729,32,NO
3698,22676.29889,46,YES
3699,43802.0484,33,NO
3700,3965.361686,38,YES
3701,93858.02173,41,YES
3702,574.5180671,37,NO
3703,119808.343,3,YES
3704,21606.71084,32,NO
3705,139097.5027,46,NO
3706,7864.30939,5,NO
3707,21994.99026,4,NO
3708,3201.765152,14,YES
3709,16354.05645,8,YES
3710,266129.2801,24,NO
3711,3610.463558,30,NO
3712,158758.6339,34,NO
3713,11678.25262,18,YES
3714,11945.20656,20,NO
3715,67123.84529,35,YES
3716,68873.66199,35,NO
3717,1694.999292,5,NO
3718,86330.56626,29,NO
3719,6698.869359,25,NO
3720,2073.046304,29,NO
3721,49644.44327,19,YES
3722,272594.2368,12,NO
3723,15058.92824,36,NO
3724,13808.65028,48,NO
3725,19058.80852,15,NO
3726,12571.38328,47,YES
3727,692.2638741,21,YES
3728,75818.06316,22,NO
3729,12820.56464,32,NO
3730,45243.13778,46,NO
3731,13616.83262,11,YES
3732,669.4795214,7,YES
3733,307.117668,5,YES
3734,2427.769592,42,NO
3735,18779.22014,15,NO
3736,99723.68492,45,NO
3737,36637.78045,5,YES
3738,80702.2537,37,NO
3739,123294.1557,12,NO
3740,1991.959676,12,NO
3741,68649.71662,37,NO
3742,42097.27413,21,NO
3743,4440.489607,6,NO
3744,36465.36868,34,NO
3745,12017.43982,24,NO
3746,31109.21696,18,NO
3747,53812.90445,40,NO
3748,100234.6766,20,NO
3749,45920.23108,39,NO
3750,63489.12432,8,NO
3751,16902.52771,21,NO
3752,43098.10906,35,NO
3753,60504.75366,28,YES
3754,5890.209879,7,NO
3755,20463.90321,39,NO
3756,3952.922835,10,NO
3757,143862.037,12,NO
3758,124100.0103,41,NO
3759,47492.63566,29,NO
3760,16898.52159,45,YES
3761,189374.9345,15,NO
3762,11845.78947,20,NO
3763,127995.1127,18,NO
3764,18209.29179,20,YES
3765,177370.2669,9,YES
3766,4896.434476,12,NO
3767,8239.375493,40,NO
3768,10914.25152,26,NO
3769,35645.60988,14,NO
3770,179276.6143,11,NO
3772,26567.86212,27,NO
3773,52415.84061,23,NO
3774,17012.82766,2,NO
3775,8698.222708,50,NO
3776,29127.89001,24,NO
3777,189333.5117,45,NO
3778,9090.396149,21,NO
3779,22280.75761,2,NO
3780,191513.0047,17,NO
3781,84975.56886,7,NO
3782,13823.07425,6,NO
3784,9950.628313,15,NO
3785,80172.65824,35,NO
3786,11633.81768,37,NO
3787,154127.3736,10,NO
3788,35975.95742,15,NO
3789,66726.18111,27,NO
3790,5620.180147,47,NO
3791,36523.29244,42,NO
3792,17242.32404,29,NO
3793,89418.50742,39,NO
3794,100041.2883,46,NO
3795,4921.247483,39,NO
3796,51240.44844,45,NO
3797,10382.98884,15,NO
3798,33769.82031,7,NO
3799,10232.43442,23,NO
3800,106857.3698,3,NO
3801,30236.27162,48,NO
3802,32635.8599,28,NO
3803,946.1663893,12,NO
3805,60775.6258,8,NO
3806,49279.38033,29,NO
3807,165811.8379,7,NO
3808,115247.2158,39,NO
3809,32722.16348,18,NO
3810,14031.79712,46,NO
3811,16056.93443,15,NO
3812,24270.67863,17,NO
3813,37745.26293,45,NO
3814,10767.58577,14,NO
3815,5184.206184,43,NO
3816,39525.94467,40,NO
3817,56407.7038,20,NO
3818,96077.32525,22,NO
3819,203581.1813,3,NO
3820,3136.93852,26,YES
3821,12450.2535,41,NO
3822,8530.534817,28,NO
3823,18829.34915,2,NO
3824,62401.13867,22,NO
3825,5768.020206,42,NO
3826,7485.192411,36,NO
3827,4993.132578,32,NO
3828,37255.27699,38,YES
3830,114237.175,15,YES
3831,79744.47517,17,NO
3832,17737.3649,34,NO
3833,14433.46105,30,YES
3834,24834.75267,44,NO
3835,13586.41681,48,NO
3836,27645.96921,4,YES
3837,26075.20636,36,YES
3838,4950.628804,8,YES
3839,11917.47302,15,NO
3840,3275.1097,23,YES
3841,25509.26452,48,YES
3843,8077.251944,17,NO
3844,46433.94067,44,NO
3845,15390.50145,26,YES
3846,3102.297918,18,NO
3847,8123.849023,42,NO
3848,93321.43511,21,NO
3849,26027.03559,7,NO
3850,217.1807025,44,NO
3851,88424.73513,43,NO
3852,742.6602414,24,YES
3853,7943.056767,39,NO
3854,15093.33278,47,YES
3855,115128.991,10,NO
3856,1910.623119,14,NO
3857,2132.377839,9,NO
3858,9541.713848,27,NO
3859,2951.64352,30,NO
3860,36220.8967,49,NO
3861,20485.26435,46,NO
3862,34562.91951,21,NO
3863,50366.03792,4,NO
3864,5452.761808,18,NO
3865,29518.13134,6,NO
3866,991.5024787,14,NO
3867,17514.57714,9,NO
3868,40986.97524,36,YES
3869,138667.0791,22,NO
3870,109658.22,4,NO
3871,2153.761385,11,NO
3872,12901.8611,32,NO
3873,9661.311991,8,NO
3874,22578.7719,43,NO
3875,10707.70427,3,NO
3876,11709.48126,33,YES
3877,79203.47724,5,NO
3878,6944.763349,43,NO
3879,91691.05756,10,YES
3880,51143.87064,9,NO
3881,123603.536,33,NO
3882,38878.88628,12,NO
3883,10547.70864,21,NO
3884,32269.04533,47,NO
3885,30520.76808,13,NO
3886,7893.428162,15,NO
3887,79950.57574,9,NO
3888,1635.134717,38,NO
3889,5919.456246,21,YES
3890,82749.66134,27,NO
3891,3936.229697,9,NO
3892,305.040951,41,NO
3893,6375.738053,28,NO
3894,52632.13621,37,NO
3895,84347.27585,21,NO
3896,14645.90465,45,NO
3897,9439.083483,30,NO
3898,7769.019579,34,NO
3899,40487.66809,16,NO
3900,131631.5801,44,NO
3901,15034.31037,5,NO
3902,6024.527434,3,NO
3903,31229.82641,20,NO
3904,14377.93681,15,NO
3905,112821.2601,2,NO
3906,2135.953291,25,NO
3907,117008.7608,29,NO
3908,3937.150888,6,NO
3909,81827.6562,43,NO
3910,72447.67278,23,NO
3911,10528.17337,4,NO
3912,7006.184833,39,NO
3913,62148.39495,46,NO
3914,118908.4233,25,NO
3915,83323.28779,45,NO
3916,27733.33227,25,NO
3917,27288.89688,15,NO
3918,4146.889403,27,NO
3919,147655.7799,43,NO
3920,19460.055,45,NO
3921,582.4088663,34,NO
3922,13086.02534,28,NO
3923,89958.28768,5,NO
3924,69939.96289,14,NO
3925,1818.873608,15,NO
3926,10805.13084,50,NO
3927,115492.2405,46,NO
3928,46767.77509,23,NO
3929,10912.3285,48,NO
3930,52756.34612,46,NO
3931,16186.60639,49,NO
3932,18823.25657,32,YES
3933,138054.8477,23,NO
3934,24319.70742,40,NO
3935,4406.999035,49,YES
3936,8534.820289,26,YES
3937,1864.372125,47,YES
3938,35216.02167,48,NO
3939,11532.86847,14,NO
3940,138793.1278,40,YES
3941,26426.77185,29,NO
3942,29463.31232,30,NO
3943,585.4832764,50,NO
3944,100975.6228,32,YES
3945,62620.96847,33,NO
3946,18747.08386,41,NO
3947,3832.524587,21,NO
3948,137.7907327,15,YES
3949,17530.29636,12,NO
3950,10461.23156,27,YES
3951,98884.97162,43,YES
3952,11532.19637,23,NO
3953,5.687068413,29,YES
3954,70909.46274,30,NO
3955,4070.837226,44,YES
3956,28145.45475,16,YES
3957,257483.4556,33,NO
3958,5817.301967,39,YES
3959,6188.981797,40,NO
3960,42369.01136,32,NO
3961,5577.853121,11,NO
3962,40278.7652,44,YES
3963,12056.5031,36,YES
3964,9835.887526,14,NO
3965,16105.66426,5,YES
3966,57985.79742,33,NO
3967,47441.22923,50,YES
3968,2629.935554,25,NO
3969,55086.97719,2,YES
3970,6137.653373,38,YES
3971,73230.20798,31,NO
3972,115163.4329,16,NO
3973,50150.63661,26,YES
3974,38506.31877,3,YES
3975,101295.98,38,NO
3976,107484.5664,23,YES
3977,27180.05632,18,NO
3978,709.6275696,26,YES
3979,124536.1212,8,YES
3980,16691.76139,22,NO
3981,20309.61645,23,NO
3982,96626.0481,4,NO
3983,391.1778545,20,YES
3984,20618.47005,5,NO
3985,33226.28929,39,YES
3986,9568.530468,41,NO
3987,29062.86084,28,YES
3989,2714.198208,31,YES
3990,10119.12602,38,YES
3991,8619.106913,8,YES
3992,31980.56943,36,NO
3993,14592.65511,43,YES
3994,123701.8275,2,YES
3995,18369.88288,35,NO
3996,25624.57997,23,YES
3997,14955.43952,24,YES
3998,4101.81521,31,NO
3999,139466.8233,3,NO
4000,146896.542,36,NO
4001,13186.02674,49,NO
4002,28047.7366,23,NO
4003,117.9416419,4,NO
4004,2169.191606,20,YES
4006,40965.96957,26,NO
4007,50630.01493,28,YES
4008,27246.11641,11,NO
4009,43837.91481,24,NO
4010,604.0817785,47,YES
4011,30526.38752,17,NO
4012,35295.81665,8,NO
4013,36698.41641,48,YES
4014,24019.77441,7,YES
4015,108988.4559,14,NO
4016,76098.76511,22,YES
4017,69803.57512,16,NO
4018,69155.06806,40,NO
4019,45480.59587,9,NO
4020,216988.2575,29,NO
4021,13616.30043,46,NO
4022,18218.75091,48,NO
4023,121445.5042,26,NO
4024,14939.02267,16,NO
4025,1994.892545,2,NO
4027,15112.35597,18,NO
4028,238.3315911,17,NO
4029,57837.84593,20,NO
4030,52458.87158,42,NO
4031,12159.41941,13,NO
4032,2748.434107,22,NO
4033,24197.4486,31,NO
4034,242332.584,25,NO
4035,200181.5347,31,NO
4036,33167.37278,20,NO
4037,257017.9345,32,NO
4038,27580.89076,14,NO
4039,37054.61233,49,NO
4040,25323.00563,41,NO
4041,7874.448859,16,YES
4042,12673.13659,19,YES
4043,8557.658449,46,YES
4044,30670.73037,9,YES
4045,39930.89843,13,NO
4046,54368.89582,17,YES
4047,40485.05447,4,YES
4048,16429.32497,35,NO
4049,7866.367257,3,YES
4050,58412.45808,1,NO
4051,20342.16922,21,YES
4052,11752.16729,32,NO
4053,120828.902,10,YES
4054,44369.82456,38,YES
4055,93384.25431,12,YES
4056,154809.4486,3,NO
4057,25017.69414,43,YES
4058,4804.313801,49,NO
4059,12331.80773,28,NO
4060,12774.49704,3,YES
4061,79535.26879,1,NO
4062,1559.545314,20,NO
4063,10060.29857,42,YES
4064,178.4008349,43,YES
4065,9914.498674,45,NO
4066,21767.89607,43,NO
4067,60958.02556,32,NO
4068,3100.601689,3,YES
4069,23317.80453,43,NO
4070,61538.16866,13,YES
4071,50839.17144,28,YES
4072,10675.36236,37,YES
4073,42899.26172,40,YES
4074,342.3534016,46,NO
4075,3672.14471,13,NO
4076,53949.64545,37,NO
4077,72245.32128,47,NO
4078,25025.35109,34,YES
4079,10577.46074,37,YES
4080,7789.95514,46,YES
4081,52105.98173,30,YES
4083,43876.14118,12,YES
4084,53114.13414,24,YES
4085,46176.31413,34,YES
4086,38475.72852,46,YES
4087,15474.55301,13,YES
4088,7292.460558,38,NO
4089,17925.32733,37,NO
4090,1275.176815,11,NO
4091,82081.43847,47,NO
4092,28752.40386,11,NO
4093,75128.95766,6,NO
4094,83945.84189,42,NO
4095,214874.8563,12,NO
4096,4434.441033,29,NO
4097,252198.0414,36,YES
4098,19760.96828,11,NO
4099,79089.29079,11,NO
4100,163900.5417,30,NO
4101,5270.509098,17,NO
4102,6320.679738,22,NO
4103,86629.86072,29,YES
4104,4198.916981,2,NO
4105,121795.6278,13,NO
4106,47258.10941,21,NO
4107,6743.629086,33,NO
4108,1309.866427,45,NO
4109,6796.178138,33,NO
4110,44812.12638,46,NO
4111,1507.459618,34,NO
4112,18103.68576,20,NO
4113,59063.3649,44,NO
4114,73121.91879,25,NO
4115,13070.1676,37,NO
4116,36075.13016,43,NO
4117,35676.23483,7,NO
4118,129863.62,23,NO
4119,13090.55681,29,NO
4120,23564.59234,12,NO
4121,80677.95561,1,NO
4122,81906.00011,2,NO
4123,168982.4693,6,NO
4124,9979.856336,38,NO
4125,59655.59896,38,NO
4126,74525.32068,43,NO
4127,147.7162201,30,NO
4128,70318.54164,20,NO
4129,8239.227415,13,NO
4130,12360.85609,31,NO
4131,5341.545846,29,NO
4132,68466.43022,45,NO
4133,37579.22849,33,NO
4134,88204.44403,30,NO
4135,36204.18296,28,NO
4136,18501.24979,25,YES
4137,686.707963,44,NO
4138,20826.34968,44,NO
4139,188009.4824,15,NO
4140,170333.2913,18,NO
4141,8855.877987,36,NO
4142,1974.349296,6,NO
4143,8292.578564,44,YES
4144,17045.76091,7,NO
4145,9154.594311,37,NO
4146,8556.017568,3,NO
4148,23676.06841,8,YES
4149,70323.39609,30,NO
4150,34569.92233,5,NO
4151,1403.367845,31,NO
4152,86143.73735,18,NO
4153,9011.521192,32,NO
4154,448.1187565,49,NO
4155,112565.6236,44,NO
4156,150435.9227,31,NO
4157,10904.31535,36,NO
4158,790.5395259,8,NO
4159,220806.0429,13,NO
4161,106499.8724,2,NO
4162,2918.403957,13,YES
4163,30049.73831,28,NO
4164,6386.200346,36,NO
4165,8614.64557,38,YES
4166,59042.30751,4,YES
4168,109581.6722,12,NO
4169,10454.8295,24,NO
4170,8226.91943,48,NO
4171,7238.137518,41,NO
4172,23257.1735,4,YES
4173,18309.93256,30,NO
4174,33590.53138,17,NO
4175,59788.20683,19,YES
4176,49234.2891,40,YES
4177,2629.194285,2,YES
4178,24876.14744,28,YES
4179,201576.7112,14,YES
4180,5414.968671,2,NO
4181,75732.45803,43,NO
4182,14616.95832,31,NO
4183,20388.65944,21,YES
4184,36764.22066,29,YES
4185,74334.48175,20,NO
4186,35769.3849,42,NO
4188,42495.85833,29,YES
4189,5219.181104,50,YES
4190,150904.5745,42,NO
4191,233946.9405,16,NO
4192,56929.98953,2,YES
4193,17665.77025,20,YES
4194,65834.11507,8,YES
4195,60775.64437,18,NO
4196,21188.95266,29,YES
4197,116556.7904,8,NO
4198,101387.5411,19,YES
4199,10649.66311,24,YES
4200,44476.0712,50,NO
4201,34582.78024,34,YES
4202,19785.58368,1,NO
4203,30533.38212,33,YES
4204,211943.0935,32,NO
4205,95532.02335,29,YES
4206,30509.97283,49,YES
4208,28089.86331,14,NO
4209,61647.41242,1,NO
4210,96355.59642,18,YES
4211,18685.09781,15,NO
4212,3854.531251,19,NO
4213,143737.1398,30,NO
4214,63095.19766,46,NO
4215,196681.0063,33,NO
4216,14670.03555,14,NO
4217,35543.15984,15,NO
4219,32282.89823,30,NO
4220,2527.130441,26,NO
4221,1628.235023,16,NO
4222,185.152447,13,NO
4223,16710.10788,18,NO
4224,36171.24584,45,NO
4225,33050.26996,12,NO
4226,8342.080583,28,NO
4227,25062.28837,23,NO
4228,79384.30264,32,NO
4229,403.9245866,7,NO
4230,54230.5991,36,NO
4231,51447.82576,25,NO
4232,71.59526062,4,NO
4233,189266.1315,13,NO
4234,7961.750891,23,NO
4235,23185.49175,23,NO
4236,11559.51122,32,NO
4237,1505.732144,18,NO
4238,76449.90802,5,NO
4239,2407.396615,26,NO
4240,30621.12118,34,NO
4241,39558.04688,4,NO
4242,118878.5338,44,NO
4243,16743.36073,41,NO
4244,102177.4821,48,NO
4245,95671.79959,17,NO
4246,22867.7627,32,NO
4247,14007.90637,9,NO
4248,68540.52961,28,NO
4249,163834.9044,35,NO
4250,17567.65069,20,NO
4251,17691.27363,33,NO
4253,19867.08795,30,NO
4254,7829.627899,24,NO
4255,81223.17147,35,NO
4256,35251.34741,2,NO
4257,163572.7399,47,NO
4258,25819.44898,8,NO
4259,10856.42692,13,NO
4261,25230.95662,22,YES
4262,15073.14378,37,YES
4263,7726.715546,4,NO
4264,5258.836442,21,NO
4265,76045.49934,17,NO
4266,68397.08881,29,YES
4267,97982.14401,34,NO
4268,32087.34107,18,YES
4269,5081.533353,3,NO
4270,8514.13435,26,NO
4271,56206.63386,31,NO
4272,13162.40304,28,NO
4273,44841.95117,11,NO
4274,61903.68103,27,NO
4275,26055.15606,22,NO
4276,21372.33693,21,NO
4277,2959.671718,19,NO
4278,80395.61126,27,NO
4279,7750.984661,31,NO
4280,39279.96664,33,NO
4281,42641.60975,13,NO
4282,46147.81482,37,NO
4283,109636.1596,23,NO
4284,13857.58882,46,NO
4285,210725.9325,48,YES
4286,86251.28837,17,NO
4287,14227.589,36,NO
4288,22283.34818,27,NO
4289,37603.81058,19,NO
4290,16159.53617,39,NO
4291,43301.9666,7,YES
4292,22536.71895,16,NO
4293,1140.431618,36,NO
4294,33626.73673,29,NO
4296,6153.983199,12,NO
4298,20583.02902,15,NO
4299,760.058754,8,NO
4300,17567.94172,27,NO
4301,34582.15531,46,NO
4302,15543.29905,45,YES
4303,101245.1751,18,NO
4304,850.1321065,6,NO
4305,2116.040521,38,NO
4306,27884.84815,44,NO
4307,11508.54411,16,NO
4308,96022.44686,43,NO
4309,8015.980603,33,NO
4310,45956.22082,20,NO
4311,42519.41554,23,NO
4312,29964.31602,33,NO
4313,12202.21391,3,NO
4314,195.5757818,26,NO
4315,31118.87054,30,NO
4316,72565.29257,14,NO
4317,35484.28878,15,NO
4318,22350.4087,44,NO
4319,75394.45563,17,NO
4320,10790.09939,7,NO
4321,50648.101,28,NO
4322,9351.590856,28,NO
4323,9130.980288,28,NO
4324,17761.91426,30,NO
4325,2693.2233,33,NO
4326,120883.4406,18,NO
4327,53359.7406,12,NO
4328,7818.973175,4,NO
4329,67066.76305,29,NO
4330,1507.597727,41,NO
4332,11883.96314,14,NO
4333,17968.7272,11,YES
4334,22282.2671,45,NO
4335,51250.15465,14,NO
4336,31160.73684,44,NO
4337,3033.642466,20,NO
4338,24907.54154,36,NO
4339,3574.510161,28,NO
4340,5299.613224,17,NO
4341,16041.41794,1,NO
4342,45004.65526,36,NO
4343,21369.20987,42,NO
4344,2322.088944,6,NO
4345,21868.09052,10,NO
4346,1878.540892,34,YES
4347,14409.91455,27,NO
4348,5482.175547,22,NO
4349,26497.25223,32,NO
4351,196089.5018,49,NO
4352,42239.92087,45,NO
4353,4006.074968,25,NO
4354,11119.55825,49,NO
4355,8085.115462,49,NO
4356,138306.7691,12,NO
4357,6017.580915,25,NO
4358,25461.14723,13,NO
4359,1904.700525,41,NO
4360,118265.8943,14,NO
4361,74518.62479,37,NO
4362,4193.445023,43,NO
4363,25308.85935,44,NO
4364,25195.65708,3,NO
4365,51479.42527,40,NO
4366,7544.223109,13,NO
4367,27337.23537,44,YES
4368,7638.829216,21,NO
4369,10785.5448,21,NO
4370,51154.57939,37,NO
4371,7694.935092,31,NO
4372,95469.29839,1,NO
4373,1642.493906,20,NO
4374,88411.2924,25,NO
4375,9394.888002,14,YES
4376,34899.43616,20,NO
4377,10236.05022,48,NO
4378,45485.30412,9,NO
4379,7993.508729,19,NO
4380,12010.65148,16,NO
4381,21529.67507,45,NO
4382,28903.43963,43,NO
4383,17488.19967,29,NO
4384,137237.9526,29,NO
4385,37722.61647,45,YES
4386,62249.32286,42,YES
4387,34558.92143,42,NO
4388,42516.9913,29,NO
4389,121521.5412,5,NO
4390,9695.231935,19,YES
4391,69303.36677,48,YES
4392,15629.3005,30,NO
4393,44793.44966,32,YES
4394,45095.80785,39,YES
4395,73809.02408,8,YES
4396,81360.78589,18,NO
4397,71235.86091,3,NO
4398,82080.39878,42,NO
