Product ID,Box RFID,Assembly Time,Wait for Assembly,Package Time,Wait for Package,Glue Time,Wait for Glue,Glue Amount,Shift,Production_Time (h),Energy_Consumption
4290,109,4.525059332,0,2.611729728,28.09105655,2.644369576,29.3481107,1.6388252,156,1240.387529,4.728038737
4291,109,5.707659042,0,2.772076826,25.70278627,4.620043994,0,1.087816399,156,1240.469613,6.709488363
4292,109,4.797194778,0.782605024,3.450409512,28.4748631,3.224138879,4.620043994,1.666164816,156,1240.551697,8.506965076
4293,109,4.12786748,0.654745784,3.122131371,31.92527261,1.872778141,7.844182873,1.135818045,156,1240.633781,7.19068515
4294,109,4.568851174,0,3.637139907,35.04740398,3.178174356,9.716961014,1.579032011,156,1240.743227,7.245572506
4295,109,3.35837205,0,2.465381946,38.68454389,3.131326714,12.89513537,0.649782007,156,1240.825311,7.223319933
4296,109,4.236357289,0,3.869459668,41.14992583,3.880108366,16.02646208,0.848018192,156,1240.934757,7.24732812
4297,109,5.067485863,0,1.58663317,45.0193855,2.496125677,19.90657045,0.673036511,156,1241.016841,6.77124451
4298,109,4.378758531,0.142431845,3.282679517,46.60601867,2.183096475,22.40269613,1.045156688,156,1241.098925,7.230146775
4299,109,4.568462421,0,3.589780724,49.88869819,3.158439966,24.5857926,0.793990583,156,1241.18101,6.125196373
4300,109,6.538938188,0,3.554317684,53.47847891,3.828223841,27.74423257,1.155400084,156,1241.263094,5.400401403
4301,109,6.090359068,1.61388417,3.467868218,9.732386362,3.00955689,0,0.379371791,156,1241.345178,8.906414185
4302,109,4.593456383,1.137504547,2.467938079,13.20025458,4.484292848,3.00955689,0.702290597,156,1241.454624,6.811096127
4303,110,4.651886908,0.805906912,3.216910627,15.66819266,3.813933025,7.493849738,0.382489412,156,1241.536708,5.068446984
4304,110,3.914834589,0,3.08186419,18.88510329,3.593683517,11.30778276,0.335194668,156,1241.646154,7.252434722
4305,110,4.63648044,0,3.218176722,21.96696748,3.827542431,14.90146628,1.596681068,156,1241.728238,6.487961428
4306,110,5.561020297,0,2.933769957,25.1851442,3.081600003,18.72900871,0.678901698,156,1241.810322,6.678736064
4307,110,4.197865796,0.635966279,3.491540351,28.11891415,1.981506938,21.81060871,1.087387881,156,1241.892406,7.257774535
4308,110,3.840580725,0,2.442771719,31.6104545,2.494933386,23.79211565,1.445272763,156,1241.974491,8.133557244
4309,110,4.949506044,0,4.004447868,34.05322622,4.198682855,26.28704904,0.637260587,156,1242.056575,4.985511943
4310,110,5.584997501,2.45E-02,2.346834768,38.05767409,1.782713888,30.48573189,0.973422056,156,1242.138659,5.693098497
4311,110,5.994390827,0.684395509,3.671897712,0,3.633798561,0,0.606491291,156,1242.220743,7.870260969
4312,110,6.026704385,1.753732318,3.052612435,3.671897712,3.467408644,3.633798561,0.748460863,156,1242.302827,7.33564361
4313,110,2.870652091,2.855382686,2.791881847,6.724510148,2.900137396,7.101207205,0.909555979,156,1242.384912,7.709354974
4314,110,3.614547478,0.800980759,3.290984109,9.516391994,3.650764475,10.0013446,1.295602572,156,1242.466996,8.002530036
4315,110,3.705785469,0,2.617872085,12.8073761,2.687830996,13.65210908,1.403531906,156,1242.54908,7.81072042
4316,110,5.213861059,0,3.238883573,15.42524819,3.993204253,16.33994007,0.674414171,156,1242.631164,7.199854804
4317,110,3.93780819,0.288807041,3.546908865,18.66413176,2.551386689,20.33314432,0.566920561,156,1242.713249,7.876343868
4318,110,5.803863435,0,2.624545404,22.21104063,3.593228914,22.88453101,1.249845768,156,1242.822694,6.678926906
4319,110,5.243429296,0.878809417,2.199932626,24.83558603,1.234616739,26.47775993,0.643014279,156,1242.904779,5.943665899
4320,110,4.204653927,0,4.147977103,27.03551866,1.560367467,27.71237667,0.508748531,157,1250.403529,7.7860183
4321,110,6.218394452,0,2.980491561,0,3.390981159,0,0.757846399,157,1250.485614,7.586441691
4322,110,3.944640498,1.293340434,2.92066394,2.980491561,4.003900546,3.390981159,1.668155915,157,1250.567698,6.861921088
4323,110,5.181812929,0.312926914,2.86710392,5.901155501,2.157024628,7.394881705,0.41984924,157,1250.649782,6.095774719
4324,110,5.694276387,0.569685825,3.508214629,8.768259421,3.520134265,9.551906333,0.577740363,157,1250.731866,6.780227033
4325,110,5.002720591,1.338908194,3.164756669,12.27647405,3.060316627,13.0720406,1.39697014,157,1250.813951,8.328817464
4326,110,4.452407621,1.416574767,3.070618409,15.44123072,3.131007791,16.13235722,1.492568454,157,1250.896035,9.084493057
4327,110,7.717408367,0.94392837,3.322377933,18.51184913,3.084928462,19.26336502,0.926650163,157,1250.978119,7.665509216
4328,110,3.812199292,3.736282719,3.137500965,21.83422706,2.621986528,22.34829348,0.869282615,157,1251.060203,6.742580216
4329,110,6.921854232,0.981743321,3.634727801,24.97172803,2.818842803,24.97028001,1.738801431,157,1251.169649,7.419832055
4330,110,5.643168595,2.978543534,2.17737383,28.60645583,4.119797205,27.78912281,0.920173633,157,1251.251733,6.197701451
4331,110,5.610727286,3.696658111,2.89162024,0,3.169219605,0,1.423413891,157,1251.333817,8.754984949
4332,110,5.237530742,4.382331379,2.518187916,2.89162024,3.906878136,3.169219605,1.479473836,157,1251.415902,6.553521861
4333,110,4.785134617,4.694808103,2.251561634,5.409808155,4.40478713,7.076097741,1.110061833,157,1251.497986,5.68484205
4334,110,4.076380448,4.554888702,3.370076382,7.66136979,3.282221173,11.48088487,0.676223206,157,1251.58007,5.31642168
4335,110,4.688580884,3.706215132,2.64933529,11.03144617,3.524405893,14.76310604,1.522787451,157,1251.662154,8.124886855
4336,110,6.179799114,3.469741997,3.595740785,13.68078146,2.617549031,18.28751194,0.429645636,157,1251.744239,7.088422052
4337,110,5.67727396,4.724487093,2.337004499,17.27652225,3.84597053,20.90506097,1.038293764,157,1251.826323,5.46247903
4338,110,6.395179184,5.476707035,2.345654631,19.61352675,2.255915821,24.7510315,0.989851009,157,1251.908407,6.435582256
4339,110,3.892028503,6.946832202,2.267405934,21.95918138,2.533370583,27.00694732,0.759459414,157,1251.990491,8.033646096
4340,110,5.260446572,5.913806687,3.325392131,24.22658731,2.67590889,29.5403179,1.278691876,157,1252.072575,7.524911329
4341,110,5.749130929,4.607514568,3.588723157,0,3.708022663,0,0.945922963,157,1252.182021,6.957732407
4342,110,4.993166418,5.431591479,3.703109625,3.588723157,3.195556018,3.708022663,0.595547717,157,1252.264105,6.506611782
4343,110,4.261351366,5.499703879,2.960808237,7.291832782,3.844528156,6.903578682,1.029784453,157,1252.34619,5.802844978
4344,110,3.864904826,4.836001227,4.084474825,10.25264102,3.401731944,10.74810684,1.06445054,157,1252.428274,6.001751562
4345,110,5.021385319,3.775852035,2.71350951,14.33711584,2.60413884,14.14983878,1.107182884,157,1252.510358,6.719543313
4346,111,3.474647183,3.872183336,4.030235608,17.05062535,4.370730256,16.75397762,0.814115526,157,1252.592442,7.681743393
4347,111,4.923597882,2.421776501,3.471839591,21.08086096,2.901906888,21.12470788,1.136675525,157,1252.674527,6.860892859
4348,111,4.569052657,2.420320365,2.219041524,24.55270055,2.240608049,24.02661476,0.702302293,157,1252.756611,5.320124144
4349,111,4.058161246,0,3.315714255,26.77174208,3.700046659,26.26722281,0.392017363,157,1252.893418,7.449023752
4350,111,6.810670295,0,3.297910953,30.08745633,2.550273918,29.96726947,0.805294876,157,1252.975502,9.038527521
4351,111,4.578867039,1.885616277,2.975563206,0,2.230255523,0,1.510725384,157,1253.057586,7.887262738
4352,111,4.355867868,1.539429298,3.371923185,2.975563206,2.622845725,2.230255523,1.720240385,157,1253.139671,7.967399202
4353,111,3.750648542,0.970243148,2.859970881,6.347486391,3.16125749,4.853101248,0.881756806,157,1253.221755,5.771174001
4354,111,4.602281397,0,3.288834927,9.207457272,2.215823041,8.014358738,0.640735912,157,1253.303839,7.536541071
4355,111,6.289539371,0,2.760893547,12.4962922,3.667744018,10.23018178,0.769984848,157,1253.385923,5.372987619
4356,111,2.498372441,1.364485353,3.173448901,15.25718575,2.652760939,13.8979258,1.257171585,157,1253.468007,6.799905646
4357,111,6.375788658,0,2.885003422,18.43063465,2.924029737,16.55068674,0.835384462,158,1261.050092,5.768179882
4358,111,3.885080999,1.45073464,1.980004426,21.31563807,2.542118861,19.47471647,0.69650417,158,1261.132176,4.720353279
4359,111,4.88925378,0,2.434518915,23.2956425,4.008701145,22.01683533,0.967206098,158,1261.241622,6.737438994
4360,111,4.440370651,0,2.99750677,25.73016141,3.211186717,26.02553648,1.436423158,158,1261.323706,6.275578576
4361,111,4.16843246,0,3.456927412,0,3.450082785,0,1.549352142,158,1261.40579,6.317908238
4362,111,5.16045231,0,3.2612631,3.456927412,3.096751243,3.450082785,0.571980286,158,1261.487874,7.560380206
4363,111,4.782068444,0.235398292,2.933847786,6.718190512,1.590921633,6.546834028,0.762685055,158,1261.569959,8.6012236
4364,111,4.335105403,9.24E-02,3.824864496,9.652038298,3.706217932,8.137755661,0.8794306,158,1261.652043,6.785824903
4365,111,3.343273245,0,3.567763926,13.47690279,2.742718754,11.84397359,1.091970269,158,1261.734127,5.600895555
4366,111,2.900087653,0,2.960740157,17.04466672,2.727681898,14.58669235,0.811956873,158,1261.816211,8.83628461
4367,111,5.012373865,0,3.140090391,20.00540688,4.288202033,17.31437424,1.694414169,158,1261.898295,7.086118154
4368,111,3.968482275,8.73E-02,2.795343846,23.14549727,2.525986646,21.60257628,0.737047291,158,1261.98038,7.238899844
4369,111,6.702315142,0,2.873426026,25.94084111,2.551851374,24.12856292,1.133916931,158,1262.062464,6.533502067
4370,111,6.015758281,0.135576451,2.914671797,28.81426714,2.931547721,26.6804143,0.332991099,158,1262.17191,6.417287546
4371,111,4.205973254,1.226280714,2.88570775,0,2.338956862,0,0.722153629,158,1262.253994,5.868438988
4372,111,5.078723604,0.50719995,2.251000731,2.88570775,3.567876272,2.338956862,0.645208626,158,1262.336078,7.366424617
4373,111,5.514375334,0.660869536,3.227652863,5.136708481,2.722426882,5.906833133,0.829920999,158,1262.418162,8.298695923
4374,111,3.7778386,1.250190852,3.562380082,8.364361344,2.965557655,8.629260015,0.882048585,158,1262.500246,7.790878331
4375,111,4.600102815,0.102975435,2.621372115,11.92674143,4.202472608,11.59481767,0.37015093,158,1262.582331,6.028010133
4376,111,6.01396853,0,3.466303321,14.54811354,2.085448926,15.79729028,0.850490351,158,1262.664415,7.284582412
4377,111,4.611088955,1.088914512,2.824984203,18.01441686,3.151325677,17.8827392,0.493995373,158,1262.746499,7.081681734
4378,111,7.000268844,0.774949448,3.295298659,20.83940107,2.569561997,21.03406488,0.69546461,158,1262.828583,6.301430842
4379,111,5.406026651,2.850164275,2.560194116,24.13469972,2.644325247,23.60362688,0.44476009,158,1262.910668,5.323083229
4380,111,5.230207354,3.331136907,3.061324347,26.69489384,4.61868514,26.24795213,1.393843724,158,1262.992752,6.158530142
4381,111,4.133531612,3.636290243,2.664583887,0,2.644553858,0,0.688064611,158,1263.074836,11.31470673
4382,111,2.698034345,2.844767838,2.678859719,2.664583887,4.827126427,2.644553858,0.602132052,158,1263.15692,11.5867602
4383,111,5.983683122,0,2.784097499,5.343443606,3.104208007,7.471680285,0.900365203,158,1263.266366,12.87311461
4384,112,5.773423739,0,2.747979172,8.127541106,2.567045592,10.57588829,0.9218845,158,1263.375812,11.16297691
4385,112,2.932707044,199.8562674,3.257629035,10.87552028,4.068290859,13.14293388,0.802386954,158,1263.457896,12.83310127
4386,112,5.52863411,197.8639204,3.46168902,14.13314931,4.131689797,17.21122474,0.834307816,158,1263.53998,12.63712198
4387,112,5.762946513,198.4675005,1.923793458,17.59483833,2.878864013,21.34291454,0.406867607,158,1263.622064,12.25001665
4388,112,3.462754967,199.305393,3.416419227,19.51863179,3.980440501,24.22177855,0.948059913,158,1263.704149,10.99282295
4389,112,4.004945857,197.843094,2.94177578,22.93505102,2.731914156,28.20221905,0.632487888,158,1263.786233,10.9752575
4390,112,3.319035782,196.9229858,2.763101821,25.8768268,3.071359924,30.93413321,0.996359569,158,1263.868317,10.01092375
4391,112,4.819811783,195.3169676,3.255614762,0,4.697115559,0,0.965144504,158,1263.950401,12.28494022
4392,112,4.565517038,195.2117253,3.468632247,3.255614762,2.67547049,4.697115559,0.960110451,159,1264.032486,10.02486088
4393,112,5.279383673,194.8521883,2.839418983,6.72424701,3.698145607,7.372586049,0.750161622,159,1264.11457,7.624050952
4394,112,5.020006976,195.206518,3.013737912,9.563665993,3.488503451,11.07073166,0.521856287,159,1264.196654,6.788952445
4395,112,4.11180239,0,2.789520001,12.5774039,2.595444647,14.55923511,0.935159266,159,1271.8061,12.02177072
4396,112,3.973111127,0,3.156981339,15.36692391,3.336935622,17.15467975,0.753937501,159,1271.888184,12.463734
4397,112,5.321606657,0,3.859937514,18.52390524,3.511259176,20.49161538,0.857965299,159,1271.970268,12.65611496
4398,112,5.848023138,0.396552639,3.097160796,22.38384276,3.307361054,24.00287455,0.554578507,160,1272.052352,7.5768088
4399,112,5.063906388,1.319521759,3.12142983,25.48100355,3.56813981,27.31023561,0.796143646,160,1272.134437,5.545287174
4400,112,6.280202798,1.458374129,2.594397894,28.60243338,2.221282063,30.87837542,0.825562996,160,1272.216521,6.420038323
4401,112,4.732421071,2.813522909,2.903284769,0,2.658867754,0,1.145890403,160,1272.298605,7.176094003
4402,112,6.069864276,2.620889962,2.097615444,2.903284769,3.730038104,2.658867754,0.855261872,160,1272.380689,9.414760054
4403,112,5.541603679,3.76570022,3.368469196,5.000900213,3.620797434,6.388905858,0.735910056,160,1272.462773,6.686994993
4404,112,5.210132039,4.382249881,2.798628778,8.369369409,2.942814299,10.00970329,1.279760809,160,1272.544858,5.900147168
4405,112,5.225855564,4.667327901,3.071023248,11.16799819,2.256111509,12.95251759,0.670952869,160,1272.626942,7.910168186
4406,112,5.265414629,4.968129448,2.716209054,14.23902144,2.956640094,15.2086291,0.850844632,160,1272.709026,6.958719371
4407,112,5.344156664,5.308490058,3.683436409,16.95523049,3.387102995,18.16526919,0.619721534,160,1272.79111,5.740989888
4408,112,4.797095554,5.727592704,2.045194289,20.6386669,2.517579329,21.55237219,0.491176941,160,1272.873195,8.890996934
4409,112,6.369653509,5.59963424,3.2182305,22.68386119,2.865919621,24.06995152,0.457676249,160,1272.955279,6.59581486
4410,112,5.165533955,7.044233731,2.930601912,25.90209169,2.926444389,26.93587114,0.518315252,160,1273.037363,8.170850236
4411,112,5.984359283,7.284713668,2.821106939,0,3.445455589,0,0.981009045,160,1273.119447,6.95009848
4412,112,5.472702837,8.344018933,3.171675646,2.821106939,2.178685973,3.445455589,0.682490477,160,1273.201532,7.572453093
4413,112,3.676976364,8.891667753,3.260054717,5.992782585,2.521929143,5.624141562,0.421920938,160,1273.283616,7.059698993
4414,112,2.908878705,7.643590098,2.746651445,9.252837302,3.002671,8.146070705,0.662038327,160,1273.3657,6.958541692
4415,112,4.774697905,5.627414785,3.444761798,11.99948875,2.615038917,11.1487417,0.798542261,160,1273.447784,5.413290839
4416,112,5.328350941,5.477058672,3.396118052,15.44425054,3.770607187,13.76378062,1.567318582,160,1273.529869,5.087213559
4417,112,4.620974707,5.880355595,3.490262574,18.8403686,3.783723471,17.53438781,1.211722205,160,1273.611953,8.568053108
4418,112,5.419936225,5.576276284,2.261093296,22.33063117,2.37165774,21.31811128,0.717039655,160,1273.694037,7.612568535
4419,112,5.534988092,6.07115849,2.181181438,24.59172447,2.878647227,23.68976902,0.860936293,160,1273.776121,7.130486473
4420,112,4.066256876,6.681092565,2.366057195,26.77290591,3.525279993,26.56841625,1.322726457,160,1273.858205,6.386403867
4421,112,4.331879937,5.822295422,3.104291702,0,1.837723743,0,0.864191016,160,1273.94029,7.675070097
4422,112,5.344538781,5.229121341,2.585139314,3.104291702,3.926204384,1.837723743,0.646608864,160,1274.022374,7.369610709
4423,112,5.655668416,5.648606105,2.679126405,5.689431016,2.447588599,5.763928126,0.899840199,160,1274.104458,7.504326595
4424,112,4.73843573,4.73753583,3.319418739,8.368557421,3.851518279,8.211516726,1.490322749,160,1274.213904,6.462740189
4425,112,3.780919067,4.550917542,1.804025004,11.68797616,2.242741237,12.063035,1.182990221,160,1274.295988,9.029469743
4426,113,3.113977981,3.406782591,2.490304362,13.49200116,4.249119723,14.30577624,0.760278967,160,1274.378072,8.36195068
4427,113,5.142761444,1.595706554,3.39550477,15.98230553,4.102234555,18.55489596,1.59523555,160,1274.460157,8.552622156
4428,113,4.851995184,0.171729308,2.611566083,19.3778103,4.768224075,22.65713052,1.396727259,160,1274.569602,8.576527043
4429,113,5.043780536,0,2.807083513,21.98937638,2.765490631,27.42535459,1.4186789,160,1274.679048,6.409595598
4430,113,5.581137828,0.118726518,2.494874004,24.79645989,2.432459364,30.19084523,1.805295575,160,1274.761132,6.458988985
4431,113,7.069546271,0.774810328,3.028368844,0,3.503531067,0,1.369745541,160,1274.843216,7.395235521
4432,113,4.69201893,2.919302581,2.749393598,3.028368844,1.371523582,3.503531067,1.45125777,160,1274.925301,7.335477593
4433,113,5.193548007,0,3.210151297,5.777762441,3.190624984,4.875054649,0.572597204,160,1275.062108,5.914918221
4434,113,6.751727281,0.268493989,2.442172049,8.987913738,2.855070651,8.065679632,1.556006447,160,1275.144192,5.366754849
4435,113,4.609963731,2.095167252,2.676497043,11.43008579,3.247139639,10.92075028,0.872177899,160,1275.226276,4.719867454
4436,113,5.19050415,1.780076965,1.946721303,14.10658283,3.13288861,14.16788992,1.482422453,160,1275.30836,8.233395386
4437,113,5.41770128,2.045527096,3.126982276,16.05330413,3.076655563,17.30077853,0.994425666,160,1275.390444,6.586602587
4438,113,4.766204172,0,3.479707633,19.18028641,3.626964299,20.3774341,1.368250374,161,1282.472529,6.654049409
4439,113,7.232229616,0,3.865963673,22.65999404,2.237342457,24.0043984,0.39754211,161,1282.554613,4.182640886
4440,113,3.165400769,2.307175598,3.261190692,26.52595771,3.175519262,26.24174085,1.037865732,161,1282.636697,6.325634309
4441,113,6.980811752,0,2.932522684,0,2.999882722,0,0.622753392,161,1282.746143,6.000739372
4442,113,4.777374439,2.055757734,2.592160575,2.932522684,3.666484613,2.999882722,0.925267574,161,1282.828227,5.639908205
4443,113,5.562942197,1.908078155,3.585066537,5.524683259,3.022613145,6.666367335,0.5586375,161,1282.910311,5.686608668
4444,113,5.101453401,2.545966334,3.27620414,9.109749795,3.479312404,9.68898048,1.226553254,161,1282.992396,6.950006541
4445,113,4.716830711,2.722365717,2.946698175,12.38595394,2.622285524,13.16829288,0.974106985,161,1283.07448,6.760068562
4446,113,5.85926219,2.51414241,3.375938606,15.33265211,2.486222606,15.79057841,0.781967353,161,1283.156564,5.598087182
4447,113,4.441667739,3.448350582,3.397630753,18.70859072,4.000961928,18.27680101,1.043452937,161,1283.238648,7.742290944
4448,113,5.425443169,2.964964303,3.53917291,22.10622147,3.654830353,22.27776294,0.841370169,161,1283.320732,8.105519372
4449,113,4.459190905,3.465353454,3.034667095,25.64539438,3.713442735,25.93259329,0.447645925,161,1283.402817,8.092225685
4450,113,3.440093586,2.99949034,3.622182067,28.68006147,2.173805128,29.64603603,0.59971335,161,1283.484901,5.372638108
4451,113,4.840117891,1.514529908,3.354399102,0,3.486686383,0,1.319311367,161,1283.566985,7.656329634
4452,113,4.354139933,0,2.525754667,3.354399102,3.542432858,3.486686383,1.346408472,161,1283.676431,7.529888224
4453,113,6.086966759,0,3.250262475,5.880153769,3.243579483,7.029119241,0.750505713,161,1283.758515,7.086694209
4454,113,6.907539827,0,2.492610297,9.130416244,2.631273003,10.27269872,1.217555722,161,1283.867961,6.828935321
4455,113,3.5462196,1.982485809,3.186925421,11.62302654,0.844828182,12.90397173,0.615041482,161,1283.950045,6.489233795
4456,113,4.30309401,0.603651391,2.907871406,14.80995196,3.014868545,13.74879991,1.205596582,161,1284.032129,8.313038856
4457,113,6.538946828,0,3.301483515,17.71782337,1.190879514,16.76366845,1.527368197,161,1284.114213,5.838784373
4458,113,4.028361682,1.61389281,2.551629707,21.01930688,2.810175142,17.95454797,1.344810953,161,1284.196298,7.260326429
4459,113,6.915501733,0.717200473,3.814252516,23.57093659,4.197005783,20.76472311,1.039298672,161,1284.278382,8.116412128
4460,113,3.759027597,2.707648188,2.917628129,27.3851891,2.725673058,24.96172889,1.275032925,161,1284.360466,7.551339717
4461,113,6.010589448,1.541621767,3.59591607,99.45018869,2.760467822,114.9950053,1.637914339,161,1284.44255,7.349615781
4462,113,3.344687134,2.627157196,2.739124851,103.0461048,1.302037117,117.7554731,1.369353974,161,1284.524635,8.301796757
4463,113,5.09563924,1.046790313,3.427470061,105.7852296,3.444708514,119.0575102,0.888645605,161,1284.606719,4.574459881
4464,113,5.083851725,1.217375534,2.318769825,109.2126997,3.164459655,122.5022188,0.39146613,161,1284.688803,6.64338667
4465,113,2.954849271,0,2.574971686,111.5314695,3.991878088,125.6666784,0.996605376,161,1284.798249,6.980633473
4466,113,3.971852532,0,2.505557421,114.1064412,3.294854822,129.6585565,1.426493642,161,1284.880333,7.766950356
4467,114,4.667741104,0,2.447077915,116.6119986,3.440280789,132.9534113,0.73772926,161,1284.962417,5.101469565
4468,114,5.225156585,0,2.673175648,119.0590765,2.860530655,136.3936921,0.51951957,161,1285.044501,6.977188853
4469,114,4.62303614,0,2.741655491,121.7322522,2.749836439,139.2542228,0.834230799,161,1285.153947,4.899323058
4470,114,4.456825151,0,3.044173863,124.4739077,3.611227289,142.0040592,1.275112471,161,1285.236031,8.617067509
4471,114,4.566345689,0,2.726413858,0,2.940155155,0,0.860612423,161,1285.318115,7.674787374
4472,114,4.272262329,0,2.764158869,2.726413858,3.549824485,2.940155155,1.707571011,161,1285.4002,6.000220071
4473,114,4.597984341,0,3.305493044,5.490572727,2.649551763,6.48997964,1.027856949,161,1285.482284,7.700761257
4474,114,4.793450974,0,3.446755935,8.796065772,4.060162651,9.139531403,1.580431508,162,1293.147702,7.70699313
4475,114,6.131618583,0,3.059978811,12.24282171,3.620768994,13.19969405,0.846605183,162,1293.229786,6.035143856
4476,114,5.414576354,0,3.462587995,15.30280052,4.855826924,16.82046305,1.096704359,162,1293.366593,6.566381154
4477,114,4.729662003,0,2.745841207,18.76538851,1.978569419,21.67628997,0.693550754,162,1293.476038,7.013465929
4478,114,4.26661073,0,2.993504475,21.51122972,3.024087113,23.65485939,1.282494403,162,1293.558123,8.132626342
4479,114,5.105732973,0,3.511028693,24.50473419,3.09331133,26.6789465,0.869905758,162,1293.640207,7.73685235
4480,114,6.428089129,0.180678955,2.961328378,28.01576289,3.02537044,29.77225783,1.203328403,162,1293.722291,8.227667396
4481,114,6.689433643,1.683714066,3.964887589,0,1.932243624,0,0.787354475,162,1293.804375,6.555076859
4482,114,4.324176959,3.448093691,2.488884131,3.964887589,2.092141798,1.932243624,0.32260342,162,1293.88646,8.448928056
4483,114,6.272854505,2.847216632,2.808811067,6.45377172,2.983029785,4.024385422,1.305681381,162,1293.968544,7.713512124
4484,114,4.407908478,2.553332447,2.352400129,9.262582787,1.871841536,7.007415207,0.931976565,162,1294.07799,6.826481485
4485,114,6.239485507,0.394502234,2.376390746,11.61498292,3.933486342,8.879256743,1.046725356,162,1294.187435,6.623053837
4486,114,4.950795491,6.72E-02,2.000620503,13.99137366,3.463708198,12.81274309,1.174210442,162,1294.296881,6.609477996
4487,114,4.403374041,0,1.94365661,15.99199416,4.213225327,16.27645128,1.314448042,162,1294.433688,6.668672085
4488,114,3.229621043,0,3.00337694,17.93565078,2.677801062,20.48967661,0.582308484,162,1294.515772,6.897991928
4489,114,4.135748603,0,3.399048881,20.93902772,2.081529886,23.16747767,0.767740468,162,1294.597856,6.917565725
4490,114,3.866436426,0,3.091281985,24.3380766,2.583715574,25.24900756,1.184939736,162,1294.707302,8.288647685
4491,114,3.108162057,0,2.098232778,0,2.915605217,0,1.226770386,162,1294.789386,7.569580258
4492,114,3.258976864,0,3.371971378,2.098232778,2.861612542,2.915605217,0.376819962,162,1294.87147,7.052999012
4493,114,3.928176808,0,2.521297523,5.470204156,2.748000392,5.777217759,0.839358366,162,1294.953555,7.829713335
4494,114,3.905818408,0,2.592961357,7.991501679,3.039176605,8.525218151,0.900269186,162,1295.063,12.9828296
4495,114,5.583848087,0,2.743204104,10.58446304,3.002165073,11.56439476,0.860040509,162,1295.145085,11.01762474
4496,114,3.554813504,0,3.409431128,13.32766714,1.785970406,14.56655983,1.115437587,162,1295.25453,10.43351371
4497,114,4.642244855,0,3.891880299,16.73709827,1.274645678,16.35253024,1.682959219,162,1295.336614,12.37228139
4498,114,4.885130355,0,2.541570649,20.62897857,2.669528969,17.62717591,1.707619226,162,1295.418699,12.7752024
4499,114,3.434159687,0,2.755475642,23.17054922,3.825260041,20.29670488,0.877939754,162,1295.555506,10.35440276
4500,114,5.443549018,0,3.796551771,25.92602486,3.403125068,24.12196492,0.671813975,162,1295.63759,12.23174565
4501,114,4.037464918,0.518495,2.613405401,0,4.161381985,0,0.847262686,162,1295.719674,12.56572398
4502,114,4.214584047,0,4.414458401,2.613405401,2.46248501,4.161381985,0.97456641,162,1295.801758,11.80908564
4503,114,4.278345919,0,2.996370614,7.027863802,3.98295182,6.623866995,1.289054687,162,1295.883843,13.53228731
4504,114,5.733571166,0,2.450396173,10.02423442,2.568891472,10.60681881,0.537281182,162,1295.965927,13.05213959
4505,114,4.754421166,0.808517148,3.577722012,12.47463059,4.587169712,13.17571029,0.838393776,163,1296.048011,7.814623487
4506,115,6.004986606,0.637884296,2.436257892,16.0523526,2.492164039,17.76288,0.562611559,163,1296.130095,7.576335719
4507,115,4.392441165,7.61E-02,1.80734542,18.48861049,3.201845308,20.25504404,0.488931896,163,1296.239541,6.089979015
4508,115,4.35031482,0,2.395201202,20.29595591,2.70919933,23.45688935,1.519121049,163,1296.321625,8.622003327
4509,115,5.730265198,0,3.176061003,22.69115711,2.764605112,26.16608868,0.80841874,163,1296.403709,6.498380528
4510,115,5.685379631,0.80521118,2.960640992,25.86721812,2.476514389,28.93069379,0.835205288,163,1296.485794,7.363085556
4511,115,7.768458792,1.565536793,2.566510747,0,3.343216125,0,0.793532229,163,1296.567878,6.889672093
4512,115,5.608107272,2.767256894,3.828612201,2.566510747,2.167035319,3.343216125,1.073064173,163,1296.677324,7.201361413
4513,115,5.753259161,1.808625476,2.856069897,6.395122948,5.09436803,5.510251443,1.117421821,163,1296.786769,7.975337884
4514,115,3.962451107,2.636830619,3.3425696,9.251192845,3.703030176,10.60461947,0.643907252,163,1296.868853,6.717513103
4515,115,4.605808167,1.674227708,3.231418445,12.59376244,2.079094335,14.30764965,1.266292248,163,1296.950938,6.701542654
4516,115,4.845636131,1.354981857,3.053804825,15.82518089,2.735613897,16.38674399,0.462520659,163,1297.033022,7.061947616
4517,115,4.806252865,0,3.417157354,18.87898571,2.803003607,19.12235788,1.104171651,163,1303.781773,12.5997144
4518,115,6.029596468,0,2.787834036,22.29614307,4.005724106,21.92536149,0.871764606,163,1303.891218,12.45576215
4519,115,5.606336837,1.10454245,3.268884806,25.0839771,4.44954023,25.93108559,1.058545473,163,1303.973303,11.99173633
4520,115,5.548449333,1.785825269,2.84945697,28.35286191,4.248993389,30.38062582,1.291059771,164,1304.055387,5.994819941
4521,115,4.164858402,2.409220583,2.782417298,0,2.204545398,0,1.022414154,164,1304.137471,6.131430717
4522,115,4.160836507,1.649024968,3.109861676,2.782417298,2.83502317,2.204545398,1.032808521,164,1304.219555,6.646400409
4523,115,6.568941071,0.884807457,2.957369743,5.892278975,3.230838238,5.039568568,0.596102535,164,1304.30164,7.698122691
4524,115,4.198160525,2.52869451,2.141521598,8.849648717,3.426964465,8.270406806,1.414526415,164,1304.383724,6.877732492
4525,115,5.693845461,1.801801017,2.919157277,10.99117032,2.271718459,11.69737127,0.927918986,164,1304.465808,6.466152704
